"","ids","name","followers","tracks","date","collab","description","owner","public"
"3099","37i9dQZF1DWW1YoHDjSlk6","RBDance!",26861,35,2021-05-03,FALSE,"¡Invita a tus amigos a la fiesta más rebelde!","spotify",FALSE
"3100","37i9dQZF1DX57NRq0pf7ea","De Fiesta en Casa",186973,100,2021-05-03,FALSE,"¡Estos son los hits que acompañan la fiesta en casa!","spotify",FALSE
"3101","37i9dQZF1DWYPTWocTjneQ","Pop Chile",80638,80,2021-05-03,FALSE,"Lo mejor del pop en un solo lugar. Foto: Denise Rosenthal.","spotify",FALSE
"3102","37i9dQZF1DX6ec78YGWIGS","Pop Argentina",285313,80,2021-05-03,FALSE,"Escuchá lo mejor del pop en un solo lugar. Foto: Emmanuel Horvilleur.","spotify",FALSE
"3103","37i9dQZF1DWVuraZzTY0LP","mamá cool",237118,70,2021-05-03,FALSE,"Lo más alternativo para una mamá muy mo-der-na.","spotify",FALSE
"3104","37i9dQZF1DX11wyL5eCLSa","EL ROCK NO HA MUERTO",73731,75,2021-05-03,FALSE,"Sangre fresca en las escenas del indie y el rock nacional. En portada: Javier Blake","spotify",FALSE
"3105","37i9dQZF1DXdNw9eeM3mpo","Ska Al Ataque",366184,83,2021-05-03,FALSE,"Lo mejor del ska para sacar el rudeboy que llevas dentro.","spotify",FALSE
"3106","37i9dQZF1DWX2XABjVTh4s","Puro Candombe",3052,50,2021-05-03,FALSE,"Una selección del mejor candombe uruguayo, de la mano del Negro Rada. ¡Que suenen los tambores!","spotify",FALSE
"3107","37i9dQZF1DX17W5sS8YJkb","Canto Murguero",2970,42,2021-05-03,FALSE,"Reviví la magia de los tablados junto a Emiliano y El Zurdo y su selección de murga uruguaya.","spotify",FALSE
"3108","37i9dQZF1DXcU9MUSqc5Ok","Made in Bolivia",10062,50,2021-05-03,FALSE,"Representando la cultura con orgullo. Representing with pride!","spotify",FALSE
"3109","37i9dQZF1DX8O2PiT3qIxG","Qué Calor",16315,67,2021-05-03,FALSE,"Siente el calor del verano estés donde estés. Foto: Karol G","spotify",FALSE
"3110","37i9dQZF1DXc8dqv8mDRBy","Bienvenido a la Friendzone",73841,60,2021-05-03,FALSE,"Una lista perfecta para aquellos corazones que aún no han sido correspondidos.","spotify",FALSE
"3111","37i9dQZF1DXdOe3IHMQPm8","Carrete",92450,100,2021-05-03,FALSE,"¡Pa perrear y carretear non stop!","spotify",FALSE
"3112","37i9dQZF1DX8Ni17TUudVB","La Sala Es Tu Gym",73168,90,2021-05-03,FALSE,"Enérgicos beats para musicalizar tu rutina casera de ejercicios.","spotify",FALSE
"3113","37i9dQZF1DX2w6jCwU2AgM","Siesta en la Playa",6342,60,2021-05-03,FALSE,"Dejate llevar por estas suaves melodías acústicas.","spotify",FALSE
"3114","37i9dQZF1DX7eS6Eu8zMZN","Rock en Español Acústico",9881,45,2021-05-03,FALSE,"Rock tranqui para concentrarse.","spotify",FALSE
"3115","37i9dQZF1DX658et6Healj","Los 70 Chile",824,60,2021-05-03,FALSE,"Los más grandes éxitos de los 70 en Chile.","spotify",FALSE
"3116","37i9dQZF1DWYXQqb6c3TUX","Los 80 Chile",118237,50,2021-05-03,FALSE,"Una década musical que marcó a Chile y generó grandes éxitos. ¡Disfruta estos recuerdos musicales!","spotify",FALSE
"3117","37i9dQZF1DXcfFAdW7ycEY","Los 90 Chile",175968,100,2021-05-03,FALSE,"Los temas que marcaron la década de los 90s en Chile.","spotify",FALSE
"3118","37i9dQZF1DWY6TAWqsLRBo","Los 2000 Chile",2657,100,2021-05-03,FALSE,"Los más grandes éxitos de los 2000 en Chile.","spotify",FALSE
"3119","37i9dQZF1DX0oAhAessKvf","Reggaeton: El Inicio",57717,37,2021-05-03,FALSE,"Los exitos que controlaron la calle en el inicio del Reggaeton!","spotify",FALSE
"3120","37i9dQZF1DX7N7YskrtOXJ","Fiesta Cumbiera",26883,81,2021-05-03,FALSE,"La fiesta se enciende con cumbia, de la buena!
Foto: El Bloque 8.","spotify",FALSE
"3121","37i9dQZF1DX5463MYlHXHD","Cumbia de Barrio",403471,95,2021-05-03,FALSE,"¡Las manos de todos los cumbieros bien arriba! 
Foto: Damas Gratis & L-Gante.","spotify",FALSE
"3122","37i9dQZF1DXdIsJI4MWXMh","Ranchera Chilena",20877,100,2021-05-03,FALSE,"¡A gastar la suela con lo mejor de la ranchera chilena!","spotify",FALSE
"3123","37i9dQZF1DWVf7lNeiy8sU","Cancionero José José",50531,86,2021-05-03,FALSE,"Las grandes del Príncipe de la Canción, en voz de sus herederos.","spotify",FALSE
"3124","37i9dQZF1DWYFH7pZ5xe7h","This Is Mahler",12599,70,2021-05-03,FALSE,"Enter a world of stunning melodies and absolutely enormous hammers; this is the music of Mahler.","spotify",FALSE
"3125","37i9dQZF1DXa0xldXwsLda","Hora de la Comida",198796,100,2021-05-03,FALSE,"¡Buen provecho!","spotify",FALSE
"3126","37i9dQZF1DWXZYiAIXe47k","This Is AB6IX",4818,56,2021-05-03,FALSE,"""Absolute Six"" and also ""Above BrandNew Six"".","spotify",FALSE
"3127","37i9dQZF1DXbaZdHeCwl9C","Early Classical",41687,50,2021-05-03,FALSE,"50 splendid recordings of historically informed performance, which uses both period instruments and performance practice, in order to present music works faithfully, in the style of the era when the piece was originally conceived.","spotify",TRUE
"3128","37i9dQZF1DX0FOF1IUWK1W","Top Brasil",5468466,50,2021-05-03,FALSE,"A playlist com os maiores hits do país. Foto: Jorge & Mateus","spotify",FALSE
"3129","37i9dQZF1DX34KNiFQJNVm","Novidades da Semana",1604485,75,2021-05-03,FALSE,"Os lançamentos dessa semana incluem Billie Eilish, Anitta e muito mais!","spotify",FALSE
"3130","37i9dQZF1DWXx6OpWBkqVv","Indiespensável",603322,62,2021-05-03,FALSE,"Uma coleção de clássicos da música indie/alternativa para ouvir sem parar! Foto: Phoenix","spotify",FALSE
"3131","37i9dQZF1DX4908CEYEdlz","Volume Máximo",685457,66,2021-05-03,FALSE,"Aumente o volume e ouça as bandas que estão com tudo no rock! Foto: The Offspring","spotify",FALSE
"3132","37i9dQZF1DXb8e91bM8R51","No corre",3791,70,2021-05-03,FALSE,"Hip Hop pra fazer os corres da vida.","spotify",FALSE
"3133","37i9dQZF1DWVLcZxJO5zyf","Pop Brasil",2183956,62,2021-05-03,FALSE,"Ouça os hits do momento da música pop brasileira. Foto: ANAVITÓRIA","spotify",FALSE
"3134","37i9dQZF1DX2nd8BSnFnzT","Pátria Rock",343425,65,2021-05-03,FALSE,"Viva o rock nacional! Ouça o melhor do rock brasileiro. Foto: Manual","spotify",FALSE
"3135","37i9dQZF1DWSIvbYYt1Dvi","RAPública",1021286,60,2021-05-03,FALSE,"Ouça o melhor do hip hop nacional. Foto: Costa Gold, MC Caveirinha, L7NNON, Papatinho","spotify",FALSE
"3136","37i9dQZF1DWZi7MSnECo7D","Indie Brasil",384966,101,2021-05-03,FALSE,"Ouça lançamentos e destaques do indie brasileiro. Foto: Plutão Já Foi Planeta","spotify",FALSE
"3137","37i9dQZF1DXd14ByHZraz1","mint brasil",616546,60,2021-05-03,FALSE,"A mint brasil tá de cara nova. Aperte o play e dance com os maiores nomes da música eletrônica nacional. Foto: Sevenn","spotify",FALSE
"3138","37i9dQZF1DX9FSYmdU9mbT","O Melhor da MPB",1145547,82,2021-05-03,FALSE,"Fique de bem com a vida com grandes artistas da MPB. Foto: Chico César","spotify",FALSE
"3139","37i9dQZF1DWTWoEMrRMHZ8","Divina MPB",288102,80,2021-05-03,FALSE,"As belas novidades da MPB. Foto: Ana Vilela","spotify",FALSE
"3140","37i9dQZF1DWUjoOWKKJzAy","BRock 80",176887,60,2021-05-03,FALSE,"Os hits históricos da década de ouro do rock nacional. Foto: Cazuza.","spotify",FALSE
"3141","37i9dQZF1DWYBXtbGSCurj","Trap Ouro",207795,72,2021-05-03,FALSE,"O Trap brasileiro puro ouro, entre lançamentos e hits. Foto: Sueth","spotify",FALSE
"3142","37i9dQZEVXbMXbN3EUUhlg","Top 50 - Brazil",2615825,50,2021-05-03,FALSE,"Your daily update of the most played tracks right now - Brazil.","spotifycharts",FALSE
"3143","37i9dQZEVXbMOkSwG072hV","Viral 50 - Brazil",336094,50,2021-05-03,FALSE,"Your daily update of the most viral tracks right now - Brazil.","spotifycharts",FALSE
"3144","37i9dQZF1DXamcyl84FTpQ","BFF Girls",2161,20,2021-05-03,FALSE,"","spotify",FALSE
"3145","37i9dQZF1DWWr5uieiPUVM","Trapperz Brasil",492757,60,2021-05-03,FALSE,"Os sucessos e as novidades do Trap nacional estão aqui! Foto: Orochi, Mc Poze do Rodo","spotify",FALSE
"3146","37i9dQZF1DX0jAiO33gxlI","Presença Hip Hop",170655,72,2021-05-03,FALSE,"Os lançamentos e melhores sons do rap e trap nacionais na atualidade. Foto: MV Bill","spotify",FALSE
"3147","37i9dQZF1DWTf69iQOGkD2","Rap Acústico",369424,80,2021-05-03,FALSE,"Sinta o flow do rap em estilo acústico ou romântico. Foto: Pelé MilFlows, Yas, Muzzike, Lucas Muto","spotify",FALSE
"3148","37i9dQZF1DX7f8PyAQL3rz","creme",78869,66,2021-05-03,FALSE,"conselho pra vida: cuida da tua bb 🗣️ 🗣️ 🗣️ kevin o chris brabão","spotify",FALSE
"3149","37i9dQZF1DWXvzyniz2fv4","Resenha na Praia",64750,62,2021-05-03,FALSE,"Pôr do sol com pé na areia e aquela resenha com violão e muita rima.","spotify",FALSE
"3150","37i9dQZF1DXbbBJ8C1wekz","Trap Classe",30343,60,2021-05-03,FALSE,"O trap nacional pra qualquer hora, daquele jeitão.","spotify",FALSE
"3151","37i9dQZF1DXaBt8AqnUnAs","Flow Romance",50132,62,2021-05-03,FALSE,"Rap romântico pra amolecer os corações apaixonados e esquentar o clima.","spotify",FALSE
"3152","37i9dQZF1DX6PsvyweoPP8","TRAPando",126767,61,2021-05-03,FALSE,"Muito trap feito especialmente para os momentos mais sexys e quentes. [Conteúdo Explícito]","spotify",FALSE
"3153","37i9dQZF1DXaljDe6fISR1","Gigantes do Rap Nacional",229296,65,2021-05-03,FALSE,"Ouça grandes MCs do hip hop nacional. Foto: 509-E.","spotify",FALSE
"3154","37i9dQZF1DX8dQ571UG10R","Rap Geek",8274,55,2021-05-03,FALSE,"Vem com a gente no melhor dos beats inspirados pelo seu anime favorito.","spotify",FALSE
"3155","37i9dQZF1DWWlW7KLhEhCZ","Dose Trap",49992,70,2021-05-03,FALSE,"Lançamentos e novos nomes do trap nacional. Foto: Krawk","spotify",FALSE
"3156","37i9dQZF1DXc6PRIxq2w5v","Gospel Flow",66559,60,2021-05-03,FALSE,"Entre os versos e beats, a palavra do Senhor. Foto: Samuel Shikoba, Brunno Ramos, P. Oliveira","spotify",FALSE
"3157","37i9dQZF1DX3zN05ePDN6Q","Boom Rap",22462,75,2021-05-03,FALSE,"Tem rap nacional e muito boom bap na área. Foto: Thaíde, Dexter","spotify",FALSE
"3158","37i9dQZF1DWYoltNfXbIx8","No Princípio Era o Verso",29665,60,2021-05-03,FALSE,"Uma playlist só com as origens do Rap nacional. Foto: Negra Li.","spotify",FALSE
"3159","37i9dQZF1DX0EaLv8xHmij","Rima Avançada",9806,60,2021-05-03,FALSE,"O grime e o drill feitos no Brasil, naquele pique: de tracksuit, camisa de time e flow embaçado. Foto: DaPaz, VND, LEALL, Linus","spotify",FALSE
"3160","37i9dQZF1DX7GWlXStIq5M","Gamer Gang",119443,90,2021-05-03,FALSE,"Hip Hop nacional e gringo para acompanhar gamers e gaming.","spotify",FALSE
"3161","37i9dQZF1DXe4mpNXfrVqx","Só as Minas",92998,62,2021-05-03,FALSE,"Aqui quem manda são elas! Ouça grandes Mc's do hip hop nacional. Foto: slipmami","spotify",FALSE
"3162","37i9dQZF1DX03VbhoH7arm","Hot Hits Brasil",605198,50,2021-05-03,FALSE,"Os grandes hits do momento estão aqui! Foto: Anitta","spotify",FALSE
"3163","37i9dQZF1DX82RdxyHKCWG","SUPERNOVA",29729,100,2021-05-03,FALSE,"As novidades e estrelas do pop que estão explodindo no Spotify. Foto: The Kid LAROI, Miley Cyrus","spotify",FALSE
"3164","37i9dQZF1DX2vsux22VuNL","brisa",161572,80,2021-05-03,FALSE,"Aquele pop misturado com hip hop ou funk pura brisa. Foto: Mariah Denaro, Cynthia Luz","spotify",FALSE
"3165","37i9dQZF1DXd2wJvXxyJb8","Hits da Internet",320504,185,2021-05-03,FALSE,"Tudo o que está bombando e viralizando por aí!","spotify",FALSE
"3166","37i9dQZF1DX8mWv7JDZ0Ht","Pop Leve",336982,80,2021-05-03,FALSE,"Sucessos e novidades do pop calminho pra relaxar o seu dia! Foto: OUTROEU","spotify",FALSE
"3167","37i9dQZF1DX9VAqVAZ6EMr","Hinos Pop",226549,50,2021-05-03,FALSE,"De Britney a Madonna, os maiores hits do pop estão reunidos nesta playlist. Foto: Beyoncé","spotify",FALSE
"3168","37i9dQZF1DXa4ss91ghMY4","Pulando da Cama",527035,60,2021-05-03,FALSE,"Chegou a hora de sair da cama e deixar seu dia mais pop!","spotify",FALSE
"3169","37i9dQZF1DX2d27idkCNWu","Pop Acústico",227675,90,2021-05-03,FALSE,"Versões desplugadas do mundo pop.","spotify",FALSE
"3170","37i9dQZF1DWZylNQMXNhNe","Lacradorxs",191579,54,2021-05-03,FALSE,"Ouça xs artistas que estão no auge da música nacional! Foto: A MAIA","spotify",FALSE
"3171","37i9dQZF1DX0H97kz3DdJ6","sad sla",97290,90,2021-05-03,FALSE,"as mais tristes do brasil","spotify",FALSE
"3172","37i9dQZF1DX54NB08XsyEC","Coração Rebelde",15753,35,2021-05-03,FALSE,"O que eu sinto e o que eu quero é só esse amor...","spotify",FALSE
"3173","37i9dQZF1DXd1kfoT5HXve","Karaokê Rebelde",9638,35,2021-05-03,FALSE,"Deixe seu coração bater cada vez mais forte cantando!","spotify",FALSE
"3174","37i9dQZF1DX3HYlktiFpE6","All A Cappella",90010,57,2021-05-03,FALSE,"Your favorite a cappella music from Pentatonix, the Glee cast, Pitch Perfect, and more. Just sing it! Cover: Pentatonix","spotify",FALSE
"3175","37i9dQZF1DX4vCk1GJH7zl","Rock Leve",85042,76,2021-05-03,FALSE,"Sucessos e novidades do rock calminho pra relaxar o seu dia! Foto: Lagum","spotify",FALSE
"3176","37i9dQZF1DXcmaoFmN75bi","Rock Forever",952603,95,2021-05-03,FALSE,"Os hits do rock internacional e nacional estão reunidos nesta playlist. Foto: Eddie Van Halen.","spotify",FALSE
"3177","37i9dQZF1DWXhBG1ELU1nr","Trabalhando de Casa",158679,100,2021-05-03,FALSE,"Uma seleção de hits pra te acompanhar no home office.","spotify",FALSE
"3178","37i9dQZF1DWXZo3QlWdchi","Rock Acústico",233606,75,2021-05-03,FALSE,"O melhor do rock acústico nacional e internacional para curtir e relaxar.","spotify",FALSE
"3179","37i9dQZF1DX17USQjjgDjX","Ícones do Rock Nacional",82039,56,2021-05-03,FALSE,"Os clássicos do rock nacional em um único lugar. Foto: Pitty","spotify",FALSE
"3180","37i9dQZF1DWZ0BlvV9acBN","Templo do Rock",89084,60,2021-05-03,FALSE,"Grandes sucessos e novidades do rock Cristão. Foto: A Trilha, Felipe Ramos","spotify",FALSE
"3181","37i9dQZF1DX2e5iuTsMOoD","Rock Retrô",171788,50,2021-05-03,FALSE,"Uma viagem no tempo através de grandes clássicos do Rock!","spotify",FALSE
"3182","37i9dQZF1DX2piJKuRdKIA","Salsa Romántica",82439,50,2021-05-03,FALSE,"Una sensual selección de canciones para bailar en una sola baldosa.","spotify",FALSE
"3183","37i9dQZF1DX1aLJoYoaZnK","Raíces Indígenas",4026,85,2021-05-03,FALSE,"Grandes voces que honran a sus raíces indígenas. Portada: Sara Curruchich","spotify",FALSE
"3184","37i9dQZF1DWUIDYTCle9M9","Alto Astral",366513,60,2021-05-03,FALSE,"Hits e clássicos para jogar sua energia lá em cima!","spotify",FALSE
"3185","37i9dQZF1DX7KTVQYEg01L","Tenha um Ótimo Dia!",1411001,70,2021-05-03,FALSE,"Comece o dia com grandes hits!","spotify",FALSE
"3186","37i9dQZF1DX6e81LupkkgG","Friozinho",279703,100,2021-05-03,FALSE,"Músicas aconchegantes para aquecer a alma nos dias frios.","spotify",FALSE
"3187","37i9dQZF1DWWrDntpgyzu9","Cantando no Chuveiro",809109,50,2021-05-03,FALSE,"Solte a voz no chuveiro e liberte o cantor dentro de você!","spotify",FALSE
"3188","37i9dQZF1DWVxZllbpuwRi","Verão Forever",645498,100,2021-05-03,FALSE,"Aqui o verão dura 365 dias! Passe o protetor solar, aumente o som e aperte o play!","spotify",FALSE
"3189","37i9dQZF1DWXxlTjrCu8cE","Rotina de Beleza",86671,36,2021-05-03,FALSE,"Cuidar de si todos os dias com a melhor trilha sonora.","spotify",FALSE
"3190","37i9dQZF1DWSRkJG9UvIz1","Sol de Domingo",109985,50,2021-05-03,FALSE,"Vai curtir um dia no parque? A tarde com os amigos? É só dar play e sair pro sol.","spotify",FALSE
"3191","37i9dQZF1DXarebqD2nAVg","Tender",347420,50,2021-05-03,FALSE,"Raw, sentimental feels.","spotify",FALSE
"3192","37i9dQZF1DX5hol82XuK24","Spooky",124014,80,2021-05-03,FALSE,"Are you afraid of the dark?","spotify",FALSE
"3193","37i9dQZF1DX6EQe4DjJNfI","R&B Brasil",129228,90,2021-05-03,FALSE,"O R&B com tempero e gostinho brasileiro para você ouvir. Foto: Mc Lucy","spotify",FALSE
"3194","37i9dQZF1DXco6WE2xPt0R","lockdengo",17423,75,2021-05-03,FALSE,"Aquela playlist pra ficar no quentin, gostosin.","spotify",FALSE
"3195","37i9dQZF1DX1hBl8Jfe9dd","Indie Stage",414260,101,2021-05-03,FALSE,"Fique por dentro do melhor da música indie/alternativa! Foto: Kings of Convenience","spotify",FALSE
"3196","37i9dQZF1DX5aYvduMqbJN","beat trist",2846,65,2021-05-03,FALSE,"sad é poko 😢","spotify",FALSE
"3197","37i9dQZF1DX3xuDGW6ByRP","Indie Acústico",30005,80,2021-05-03,FALSE,"Versões desplugadas de grandes hits do mundo Indie.","spotify",FALSE
"3198","37i9dQZF1DX9xyAZr9s5Pd","Indie Andinos",7079,60,2021-05-03,FALSE,"¡Estos son los nombres que amplifican el sonido indie de los Andes! Foto: Latorre","spotify",FALSE
"3199","37i9dQZF1DX3UWlNiixH0j","Edge!",29524,70,2021-05-03,FALSE,"The freshest indie sounds from Japan. Cover: HIMI","spotify",FALSE
"3200","37i9dQZF1DX42OMh36xkYf","IRIS",7242,60,2021-05-03,FALSE,"Resonancias extraordinarias de luminiscencia inclasificable. Foto: Pahua","spotify",FALSE
"3201","37i9dQZF1DXaPK7HyVedIT","Dance Paradise",1189774,71,2021-05-03,FALSE,"Eletrônico do momento para curtir onde estiver. Foto: Mojjo, Vitório","spotify",FALSE
"3202","37i9dQZF1DWSLpR93nYbUo","Novos Beats",48963,77,2021-05-03,FALSE,"Ouça as novidades da cena eletrônica. Foto: Zerky","spotify",FALSE
"3203","37i9dQZF1DWUUpbL2j5aTT","House Brasil",49266,79,2021-05-03,FALSE,"The best of Brazilian House and Deep House. Cover: Visage Music","spotify",FALSE
"3204","37i9dQZF1DX43taVGmTrgx","EDM Acústico",20718,57,2021-05-03,FALSE,"Relaxe com os grandes hits da música eletrônica.","spotify",FALSE
"3205","37i9dQZF1DX4MAWmETv8JA","Trance Latino",7378,68,2021-05-03,FALSE,"O melhor do trance feito na América Latina / Lo mejor del trance latino. Foto: Henrique Camacho","spotify",FALSE
"3206","37i9dQZF1DWSeQli95cQHM","Front BR",3764,50,2021-05-03,FALSE,"Na música eletrônica underground brasileira, nos vemos no front.","spotify",FALSE
"3207","37i9dQZF1DXc0iyNwZI144","Projeto Verão",963239,70,2021-05-03,FALSE,"A melhor trilha sonora pra se preparar pros dias mais quentes do ano!","spotify",FALSE
"3208","37i9dQZF1DX946PjwaHnSD","Treino Funk",131467,100,2021-05-03,FALSE,"Os batidões mais agitados pra animar sua malhação!","spotify",FALSE
"3209","37i9dQZF1DX7FHvpgVaLRV","Yoga em Casa",22182,80,2021-05-03,FALSE,"Para acompanhar sua rotina de ioga no conforto do lar.","spotify",FALSE
"3210","37i9dQZF1DX9wPYtCQ8Q0s","Treino Hip-Hop",287602,50,2021-05-03,FALSE,"A batida certa para o seu treino.","spotify",FALSE
"3211","37i9dQZF1DX78yU2od6grb","Corra numa Boa",574425,79,2021-05-03,FALSE,"Quer fazer aquele exercício empolgante e sem estresse? Fizemos uma playlist com o som certo para você alcançar novas metas.","spotify",FALSE
"3212","37i9dQZF1DWVwfR6Tizy8P","Treino Anos 80",247334,44,2021-05-03,FALSE,"Pura malhação retrô para você suar as polâinas.","spotify",FALSE
"3213","37i9dQZF1DXdVmhVVRZJ3I","Suor EDM",233605,40,2021-05-03,FALSE,"Eletrônico energético para acompanhar a sua malhação diária.","spotify",FALSE
"3214","37i9dQZF1DX01Q0HKd0OjI","Yoga ao Amanhecer",21126,118,2021-05-03,FALSE,"A trilha perfeita para sua sessão matinal de yoga.","spotify",FALSE
"3215","37i9dQZF1DXakWdSZ8mUMO","Pegando Pesado",405491,100,2021-05-03,FALSE,"Você não para quando está cansado, só quando terminar!","spotify",FALSE
"3216","37i9dQZF1DX7FiQUm1UvSn","Alongamento",69926,60,2021-05-03,FALSE,"A melhor trilha sonora para relaxar e alongar o corpo antes ou depois do treino!","spotify",FALSE
"3217","37i9dQZF1DX8ZSkZGhJFi1","Foco com Energia",31109,82,2021-05-03,FALSE,"Beats instrumentais para te ajudar a focar mantendo o ânimo.","spotify",FALSE
"3218","37i9dQZF1DXatxKKvXOpbl","Home Office",347891,100,2021-05-03,FALSE,"Uma seleção good vibes pra você trabalhar de boa!","spotify",FALSE
"3219","37i9dQZF1DXaipYDJRIDH9","Foco no Estudo",184640,80,2021-05-03,FALSE,"Piano instrumental para ajudar sua concentração na hora de ler e estudar.","spotify",FALSE
"3220","37i9dQZF1DX1zM9gA91vC5","Concentração Perfeita",201781,250,2021-05-03,FALSE,"Concentração no máximo, sem distrações.","spotify",FALSE
"3221","37i9dQZF1DXaKgOqDv3HpW","Meditação e Relaxamento",704114,97,2021-05-03,FALSE,"Respira, inspira... Uma seleção musical ideal para você relaxar.","spotify",FALSE
"3222","37i9dQZF1DX7nC9vdKqBZ5","Desplugado",1346286,100,2021-05-03,FALSE,"Relaxe com grandes hits da música nacional em versões acústicas.","spotify",FALSE
"3223","37i9dQZF1DWZeXxACCcUmL","Soul.House.Relax",347087,104,2021-05-03,FALSE,"Disfruta de esta experiencia relajante. / Aproveite essa experiência única e relaxe.","spotify",FALSE
"3224","37i9dQZF1DWTo2LqahHGYj","Acústico MPB",1153505,90,2021-05-03,FALSE,"Versões desplugadas para grandes hits e novidades da MPB.","spotify",FALSE
"3225","37i9dQZF1DX47UHGK8zGt8","Manhã Relax",197474,50,2021-05-03,FALSE,"Músicas calminhas pra começar o dia bem relax.","spotify",FALSE
"3226","37i9dQZF1DX3EQWTTNVPtu","Hora Acústica",1585417,60,2021-05-03,FALSE,"Uma boa música acústica para relaxar.","spotify",FALSE
"3227","37i9dQZF1DWYt9VK2cyrQR","Acústico Retrô",204561,87,2021-05-03,FALSE,"Versões acústicas de grandes hits do passado pra todo mundo cantar junto!","spotify",FALSE
"3228","37i9dQZF1DWV6hddfqLW3Z","Cafezinho",614662,70,2021-05-03,FALSE,"Pegue seu café, ache um bom lugar para sentar, ajuste seu fone de ouvido e aproveite o momento.","spotify",FALSE
"3229","37i9dQZF1DWWXR7eYLCoKN","Samba & água fresca",39656,60,2021-05-03,FALSE,"Sambinhas selecionados especialmente pra você curtir um dia de sol.","spotify",FALSE
